# energyFactor	econcomicFactor	constraintViolation	iteration	functionCalls
9.570041979277842028e-04 8.131338722139229702e-01 0.000000000000000000e+00 4.400000000000000000e+01 5.700000000000000000e+01
9.312104800305283717e-04 8.187960534895456499e-01 0.000000000000000000e+00 4.600000000000000000e+01 6.100000000000000000e+01
9.063028547930497081e-04 8.244568198301468476e-01 0.000000000000000000e+00 4.900000000000000000e+01 6.100000000000000000e+01
8.822310074644954155e-04 8.301198625832881817e-01 0.000000000000000000e+00 4.600000000000000000e+01 5.700000000000000000e+01
8.589697971600700590e-04 8.357825121790917189e-01 0.000000000000000000e+00 4.400000000000000000e+01 5.800000000000000000e+01
8.364896146322719920e-04 8.414451753233963549e-01 0.000000000000000000e+00 4.500000000000000000e+01 6.000000000000000000e+01
8.147578126143979098e-04 8.471074888097580580e-01 0.000000000000000000e+00 4.300000000000000000e+01 5.700000000000000000e+01
7.938539184222144366e-04 8.527595718080397402e-01 0.000000000000000000e+00 3.900000000000000000e+01 5.000000000000000000e+01
7.734140678399074572e-04 8.584330530817262384e-01 0.000000000000000000e+00 4.500000000000000000e+01 6.000000000000000000e+01
7.537504087791380061e-04 8.640952303430400327e-01 0.000000000000000000e+00 4.100000000000000000e+01 5.700000000000000000e+01
7.347235686378987638e-04 8.697572609640756847e-01 0.000000000000000000e+00 4.200000000000000000e+01 5.900000000000000000e+01
7.164676870417620606e-04 8.754052792848002751e-01 0.000000000000000000e+00 3.900000000000000000e+01 4.800000000000000000e+01
6.986499805129720020e-04 8.810681796587879200e-01 0.000000000000000000e+00 4.300000000000000000e+01 5.600000000000000000e+01
6.812252436332662687e-04 8.867445687334072346e-01 0.000000000000000000e+00 4.500000000000000000e+01 6.200000000000000000e+01
6.645169372092124506e-04 8.924065724736502947e-01 0.000000000000000000e+00 4.500000000000000000e+01 5.300000000000000000e+01
6.483391656753398216e-04 8.980689026732447955e-01 0.000000000000000000e+00 4.300000000000000000e+01 5.500000000000000000e+01
6.328985014195025009e-04 9.037157890659273107e-01 0.000000000000000000e+00 3.900000000000000000e+01 5.200000000000000000e+01
6.174992128112537313e-04 9.093930195838061392e-01 0.000000000000000000e+00 3.600000000000000000e+01 4.300000000000000000e+01
6.030563566464628312e-04 9.150394455878499977e-01 0.000000000000000000e+00 3.200000000000000000e+01 3.700000000000000000e+01
5.888409327524814609e-04 9.207007822426613863e-01 0.000000000000000000e+00 3.800000000000000000e+01 4.300000000000000000e+01
5.750502497818252333e-04 9.263629045124472938e-01 0.000000000000000000e+00 3.800000000000000000e+01 4.500000000000000000e+01
5.617193785681149189e-04 9.320235755295521729e-01 0.000000000000000000e+00 3.800000000000000000e+01 4.200000000000000000e+01
5.487823133077188989e-04 9.376855736303710831e-01 0.000000000000000000e+00 3.800000000000000000e+01 4.200000000000000000e+01
5.362688575779267584e-04 9.433463327172717516e-01 0.000000000000000000e+00 3.600000000000000000e+01 3.900000000000000000e+01
5.241765202722911817e-04 9.490080829689372388e-01 0.000000000000000000e+00 2.900000000000000000e+01 3.500000000000000000e+01
5.124079692889192987e-04 9.546710354295169232e-01 0.000000000000000000e+00 3.000000000000000000e+01 3.500000000000000000e+01
5.012414107270388944e-04 9.603250279258503941e-01 0.000000000000000000e+00 2.700000000000000000e+01 3.000000000000000000e+01
4.901230071361453765e-04 9.659930976464895513e-01 0.000000000000000000e+00 2.700000000000000000e+01 3.000000000000000000e+01
4.832037485982695023e-04 9.715213051186371018e-01 0.000000000000000000e+00 2.300000000000000000e+01 2.400000000000000000e+01
4.732768991403937722e-04 9.772566249989315113e-01 0.000000000000000000e+00 2.200000000000000000e+01 2.100000000000000000e+01
4.640867738450149787e-04 9.829916550682685772e-01 0.000000000000000000e+00 2.900000000000000000e+01 2.800000000000000000e+01
4.528835060589836794e-04 9.886581479975186104e-01 0.000000000000000000e+00 2.200000000000000000e+01 2.200000000000000000e+01
4.458958111744701770e-04 9.922622577064588167e-01 0.000000000000000000e+00 2.300000000000000000e+01 2.400000000000000000e+01
